id,target
217970,0
217971,0
217972,0
217973,1
217974,0
217975,0
217976,0
217977,0
217978,0
217979,0
217980,0
217981,0
217982,0
217983,0
217984,0
217985,0
217986,0
217987,1
217988,0
217989,0
217990,0
217991,0
217992,0
217993,0
217994,0
217995,1
217996,0
217997,0
217998,1
217999,1
218000,0
218001,0
218002,0
218003,0
218004,0
218005,0
218006,0
218007,0
218008,0
218009,0
218010,0
218011,0
218012,0
218013,0
218014,0
218015,0
218016,0
218017,1
218018,0
218019,0
218020,0
218021,0
218022,0
218023,0
218024,0
218025,0
218026,0
218027,0
218028,0
218029,0
218030,0
218031,0
218032,1
218033,0
218034,0
218035,0
218036,0
218037,0
218038,0
218039,0
218040,0
218041,0
218042,1
218043,0
218044,0
218045,0
218046,0
218047,0
218048,0
218049,1
218050,1
218051,0
218052,0
218053,0
218054,0
218055,0
218056,0
218057,1
218058,0
218059,0
218060,0
218061,1
218062,0
218063,0
218064,0
218065,0
218066,0
218067,0
218068,0
218069,0
218070,0
218071,0
218072,0
218073,0
218074,0
218075,0
218076,0
218077,0
218078,0
218079,0
218080,1
218081,0
218082,0
218083,0
218084,0
218085,0
218086,1
218087,0
218088,0
218089,0
218090,1
218091,0
218092,0
218093,0
218094,0
218095,0
218096,0
218097,0
218098,0
218099,0
218100,0
218101,0
218102,0
218103,0
218104,0
218105,0
218106,0
218107,0
218108,0
218109,0
218110,0
218111,0
218112,0
218113,0
218114,0
218115,0
218116,0
218117,0
218118,0
218119,0
218120,1
218121,0
218122,0
218123,0
218124,0
218125,0
218126,0
218127,0
218128,1
218129,0
218130,0
218131,0
218132,0
218133,0
218134,1
218135,0
218136,0
218137,0
218138,0
218139,0
218140,0
218141,0
218142,0
218143,0
218144,0
218145,0
218146,0
218147,0
218148,0
218149,0
218150,1
218151,0
218152,0
218153,1
218154,0
218155,0
218156,0
218157,0
218158,0
218159,0
218160,0
218161,0
218162,0
218163,0
218164,0
218165,0
218166,0
218167,0
218168,0
218169,0
218170,0
218171,0
218172,0
218173,0
218174,0
218175,0
218176,0
218177,1
218178,1
218179,0
218180,0
218181,1
218182,0
218183,0
218184,0
218185,0
218186,0
218187,0
218188,0
218189,0
218190,0
218191,0
218192,0
218193,0
218194,0
218195,0
218196,0
218197,0
218198,0
218199,0
218200,0
218201,0
218202,1
218203,0
218204,0
218205,0
218206,0
218207,0
218208,0
218209,0
218210,0
218211,0
218212,0
218213,0
218214,0
218215,0
218216,0
218217,0
218218,0
218219,0
218220,0
218221,0
218222,0
218223,0
218224,0
218225,0
218226,0
218227,0
218228,0
218229,0
218230,0
218231,0
218232,0
218233,0
218234,0
218235,0
218236,1
218237,0
218238,0
218239,0
218240,1
218241,0
218242,0
218243,0
218244,0
218245,0
218246,0
218247,0
218248,0
218249,0
218250,1
218251,0
218252,0
218253,0
218254,0
218255,0
218256,0
218257,0
218258,0
218259,1
218260,0
218261,0
218262,0
218263,0
218264,0
218265,0
218266,0
218267,0
218268,0
218269,0
218270,1
218271,0
218272,0
218273,0
218274,0
218275,0
218276,0
218277,1
218278,0
218279,0
218280,0
218281,0
218282,0
218283,0
218284,0
218285,0
218286,0
218287,0
218288,0
218289,0
218290,0
218291,0
218292,0
218293,0
218294,0
218295,0
218296,0
218297,0
218298,0
218299,0
218300,0
218301,0
218302,0
218303,0
218304,0
218305,0
218306,0
218307,0
218308,0
218309,0
218310,0
218311,0
218312,0
218313,0
218314,1
218315,0
218316,0
218317,0
218318,0
218319,1
218320,1
218321,0
218322,0
218323,1
218324,0
218325,0
218326,0
218327,0
218328,0
218329,0
218330,0
218331,0
218332,0
218333,0
218334,0
218335,0
218336,0
218337,0
218338,0
218339,0
218340,0
218341,0
218342,0
218343,0
218344,0
218345,0
218346,0
218347,0
218348,0
218349,0
218350,0
218351,1
218352,0
218353,0
218354,0
218355,0
218356,0
218357,0
218358,0
218359,0
218360,0
218361,1
218362,0
218363,0
218364,0
218365,0
218366,0
218367,0
218368,0
218369,0
218370,0
218371,0
218372,0
218373,0
218374,0
218375,0
218376,0
218377,0
218378,0
218379,0
218380,0
218381,1
218382,0
218383,1
218384,0
218385,0
218386,0
218387,1
218388,0
218389,0
218390,0
218391,0
218392,0
218393,1
218394,0
218395,0
218396,1
218397,0
218398,0
218399,0
218400,0
218401,0
218402,1
218403,0
218404,0
218405,0
218406,0
218407,0
218408,0
218409,1
218410,0
218411,0
218412,0
218413,0
218414,0
218415,0
218416,0
218417,0
218418,0
218419,0
218420,1
218421,0
218422,0
218423,0
218424,0
218425,0
218426,0
218427,0
218428,0
218429,0
218430,0
218431,0
218432,0
218433,0
218434,0
218435,0
218436,0
218437,0
218438,1
218439,0
218440,0
218441,0
218442,0
218443,0
218444,0
218445,0
218446,0
218447,0
218448,0
218449,0
218450,0
218451,0
218452,1
218453,0
218454,0
218455,1
218456,0
218457,0
218458,0
218459,0
218460,0
218461,0
218462,0
218463,1
218464,0
218465,0
218466,0
218467,0
218468,0
218469,0
218470,0
218471,0
218472,0
218473,0
218474,0
218475,0
218476,0
218477,0
218478,0
218479,0
218480,0
218481,0
218482,0
218483,0
218484,0
218485,0
218486,0
218487,0
218488,0
218489,0
218490,1
218491,0
218492,0
218493,0
218494,0
218495,0
218496,0
218497,0
218498,0
218499,0
218500,0
218501,0
218502,0
218503,0
218504,0
218505,0
218506,0
218507,0
218508,0
218509,0
218510,0
218511,0
218512,0
218513,0
218514,0
218515,0
218516,0
218517,0
218518,0
218519,0
218520,0
218521,0
218522,0
218523,0
218524,0
218525,0
218526,0
218527,0
218528,0
218529,0
218530,0
218531,0
218532,0
218533,0
218534,0
218535,0
218536,0
218537,1
218538,0
218539,0
218540,0
218541,0
218542,0
218543,0
218544,1
218545,0
218546,0
218547,0
218548,0
218549,0
218550,1
218551,0
218552,0
218553,0
218554,0
218555,1
218556,0
218557,0
218558,0
218559,0
218560,0
218561,0
218562,0
218563,0
218564,0
218565,0
218566,0
218567,0
218568,0
218569,0
218570,0
218571,0
218572,0
218573,0
218574,0
218575,0
218576,0
218577,0
218578,0
218579,1
218580,0
218581,0
218582,0
218583,0
218584,0
218585,0
218586,0
218587,0
218588,0
218589,0
218590,0
218591,0
218592,0
218593,0
218594,0
218595,0
218596,0
218597,0
218598,0
218599,1
218600,0
218601,0
218602,0
218603,0
218604,0
218605,0
218606,0
218607,0
218608,0
218609,0
218610,1
218611,0
218612,0
218613,0
218614,0
218615,0
218616,0
218617,0
218618,0
218619,0
218620,0
218621,0
218622,0
218623,0
218624,0
218625,0
218626,0
218627,0
218628,0
218629,0
218630,0
218631,0
218632,0
218633,0
218634,1
218635,0
218636,0
218637,0
218638,0
218639,0
218640,0
218641,0
218642,0
218643,0
218644,0
218645,0
218646,0
218647,0
218648,0
218649,0
218650,0
218651,0
218652,0
218653,0
218654,0
218655,0
218656,0
218657,0
218658,0
218659,1
218660,0
218661,1
218662,0
218663,0
218664,0
218665,0
218666,0
218667,0
218668,0
218669,0
218670,0
218671,0
218672,0
218673,0
218674,0
218675,0
218676,1
218677,0
218678,0
218679,0
218680,0
218681,0
218682,0
218683,0
218684,0
218685,0
218686,0
218687,1
218688,0
218689,0
218690,0
218691,1
218692,0
218693,0
218694,0
218695,0
218696,0
218697,0
218698,0
218699,1
218700,0
218701,0
218702,0
218703,0
218704,0
218705,0
218706,0
218707,0
218708,0
218709,0
218710,0
218711,1
218712,0
218713,0
218714,0
218715,0
218716,0
218717,0
218718,1
218719,0
218720,0
218721,0
218722,0
218723,0
218724,0
218725,0
218726,0
218727,0
218728,0
218729,0
218730,0
218731,0
218732,0
218733,0
218734,0
218735,0
218736,0
218737,0
218738,1
218739,0
218740,0
218741,0
218742,0
218743,0
218744,0
218745,0
218746,1
218747,0
218748,0
218749,1
218750,0
218751,0
218752,1
218753,1
218754,0
218755,0
218756,0
218757,0
218758,0
218759,0
218760,0
218761,0
218762,0
218763,0
218764,0
218765,0
218766,0
218767,0
218768,1
218769,0
218770,0
218771,0
218772,0
218773,0
218774,0
218775,0
218776,0
218777,0
218778,0
218779,0
218780,0
218781,0
218782,0
218783,0
218784,0
218785,0
218786,0
218787,0
218788,0
218789,0
218790,0
218791,0
218792,0
218793,0
218794,0
218795,0
218796,0
218797,0
218798,0
218799,0
218800,0
218801,0
218802,0
218803,0
218804,0
218805,1
218806,0
218807,0
218808,0
218809,0
218810,0
218811,0
218812,0
218813,0
218814,0
218815,0
218816,1
218817,0
218818,0
218819,0
218820,0
218821,0
218822,0
218823,0
218824,0
218825,0
218826,0
218827,0
218828,0
218829,0
218830,0
218831,0
218832,1
218833,0
218834,1
218835,0
218836,0
218837,0
218838,0
218839,0
218840,0
218841,0
218842,1
218843,0
218844,0
218845,0
218846,0
218847,0
218848,1
218849,0
218850,1
218851,0
218852,0
218853,0
218854,0
218855,1
218856,0
218857,0
218858,0
218859,0
218860,1
218861,0
218862,0
218863,0
218864,0
218865,1
218866,0
218867,0
218868,0
218869,0
218870,0
218871,0
218872,0
218873,0
218874,0
218875,0
218876,0
218877,1
218878,0
218879,0
218880,0
218881,0
218882,0
218883,1
218884,0
218885,0
218886,0
218887,0
218888,0
218889,1
218890,0
218891,0
218892,0
218893,0
218894,0
218895,0
218896,0
218897,0
218898,0
218899,0
218900,0
218901,0
218902,0
218903,0
218904,0
218905,0
218906,0
218907,0
218908,1
218909,0
218910,0
218911,0
218912,0
218913,0
218914,0
218915,0
218916,0
218917,0
218918,1
218919,0
218920,0
218921,0
218922,0
218923,0
218924,0
218925,1
218926,0
218927,0
218928,0
218929,0
218930,0
218931,0
218932,0
218933,0
218934,0
218935,0
218936,0
218937,0
218938,1
218939,0
218940,1
218941,0
218942,0
218943,0
218944,0
218945,0
218946,0
218947,0
218948,0
218949,0
218950,0
218951,0
218952,0
218953,0
218954,1
218955,1
218956,0
218957,0
218958,0
218959,0
218960,0
218961,1
218962,0
218963,0
218964,0
218965,0
218966,0
218967,0
218968,0
218969,0
218970,0
218971,0
218972,0
218973,0
218974,0
218975,0
218976,0
218977,1
218978,1
218979,0
218980,0
218981,0
218982,0
218983,0
218984,0
218985,0
218986,0
218987,0
218988,0
218989,0
218990,0
218991,0
218992,1
218993,0
218994,0
218995,0
218996,0
218997,0
218998,0
218999,0
219000,0
219001,0
219002,0
219003,1
219004,0
219005,0
219006,0
219007,0
219008,1
219009,0
219010,0
219011,1
219012,0
219013,0
219014,0
219015,0
219016,1
219017,0
219018,0
219019,0
219020,0
219021,0
219022,0
219023,0
219024,1
219025,0
219026,0
219027,0
219028,0
219029,0
219030,0
219031,0
219032,0
219033,0
219034,1
219035,0
219036,0
219037,0
219038,0
219039,0
219040,0
219041,0
219042,0
219043,0
219044,0
219045,0
219046,0
219047,0
219048,0
219049,0
219050,0
219051,1
219052,0
219053,0
219054,0
219055,0
219056,0
219057,0
219058,0
219059,0
219060,0
219061,0
219062,0
219063,0
219064,0
219065,0
219066,1
219067,0
219068,0
219069,1
219070,0
219071,0
219072,0
219073,0
219074,0
219075,0
219076,0
219077,0
219078,0
219079,0
219080,0
219081,0
219082,0
219083,1
219084,0
219085,0
219086,0
219087,0
219088,0
219089,1
219090,0
219091,1
219092,0
219093,0
219094,0
219095,0
219096,0
219097,0
219098,0
219099,0
219100,0
219101,0
219102,0
219103,0
219104,0
219105,0
219106,0
219107,0
219108,0
219109,0
219110,0
219111,0
219112,0
219113,0
219114,0
219115,0
219116,0
219117,1
219118,0
219119,0
219120,0
219121,0
219122,0
219123,0
219124,0
219125,0
219126,0
219127,0
219128,0
219129,0
219130,0
219131,0
219132,0
219133,1
219134,1
219135,0
219136,0
219137,0
219138,0
219139,0
219140,0
219141,0
219142,0
219143,0
219144,0
219145,0
219146,0
219147,0
219148,0
219149,0
219150,0
219151,0
219152,0
219153,0
219154,1
219155,1
219156,0
219157,1
219158,0
219159,0
219160,1
219161,0
219162,0
219163,0
219164,0
219165,0
219166,0
219167,0
219168,0
219169,0
219170,0
219171,0
219172,0
219173,0
219174,0
219175,0
219176,0
219177,0
219178,0
219179,0
219180,0
219181,0
219182,0
219183,1
219184,0
219185,0
219186,0
219187,0
219188,0
219189,0
219190,0
219191,0
219192,0
219193,0
219194,0
219195,0
219196,0
219197,0
219198,0
219199,0
219200,0
219201,0
219202,0
219203,0
219204,1
219205,0
219206,1
219207,0
219208,0
219209,0
219210,0
219211,0
219212,0
219213,0
219214,0
219215,0
219216,0
219217,0
219218,0
219219,0
219220,0
219221,0
219222,0
219223,0
219224,0
219225,0
219226,0
219227,0
219228,0
219229,0
219230,0
219231,0
219232,0
219233,0
219234,0
219235,0
219236,0
219237,0
219238,0
219239,0
219240,0
219241,1
219242,0
219243,1
219244,0
219245,0
219246,0
219247,0
219248,0
219249,0
219250,0
219251,0
219252,0
219253,0
219254,0
219255,0
219256,0
219257,0
219258,0
219259,0
219260,0
219261,0
219262,0
219263,0
219264,0
219265,0
219266,0
219267,0
219268,0
219269,0
219270,0
219271,0
219272,0
219273,0
219274,0
219275,0
219276,0
219277,1
219278,0
219279,0
219280,0
219281,0
219282,0
219283,0
219284,0
219285,0
219286,0
219287,0
219288,0
219289,0
219290,0
219291,0
219292,0
219293,0
219294,0
219295,0
219296,0
219297,0
219298,0
219299,0
219300,0
219301,0
219302,0
219303,0
219304,0
219305,0
219306,0
219307,0
219308,1
219309,1
219310,0
219311,0
219312,0
219313,0
219314,0
219315,0
219316,0
219317,0
219318,0
219319,0
219320,0
219321,0
219322,0
219323,0
219324,1
219325,1
219326,0
219327,0
219328,0
219329,0
219330,0
219331,0
219332,0
219333,0
219334,0
219335,0
219336,0
219337,0
219338,1
219339,0
219340,1
219341,0
219342,0
219343,0
219344,0
219345,0
219346,0
219347,0
219348,0
219349,0
219350,0
219351,0
219352,0
219353,0
219354,0
219355,0
219356,0
219357,0
219358,0
219359,0
219360,0
219361,0
219362,0
219363,0
219364,0
219365,0
219366,0
219367,0
219368,1
219369,1
219370,0
219371,0
219372,0
219373,0
219374,0
219375,0
219376,0
219377,0
219378,0
219379,0
219380,0
219381,0
219382,1
219383,0
219384,0
219385,0
219386,0
219387,0
219388,0
219389,0
219390,0
219391,0
219392,0
219393,0
219394,0
219395,0
219396,0
219397,0
219398,0
219399,0
219400,0
219401,1
219402,1
219403,0
219404,0
219405,0
219406,0
219407,0
219408,0
219409,0
219410,0
219411,0
219412,0
219413,0
219414,0
219415,0
219416,0
219417,0
219418,0
219419,0
219420,0
219421,0
219422,0
219423,0
219424,1
219425,0
219426,0
219427,1
219428,0
219429,0
219430,0
219431,0
219432,0
219433,1
219434,0
219435,0
219436,0
219437,0
219438,0
219439,0
219440,0
219441,0
219442,0
219443,0
219444,0
219445,1
219446,0
219447,0
219448,0
219449,0
219450,0
219451,0
219452,0
219453,0
219454,0
219455,0
219456,0
219457,0
219458,0
219459,0
219460,1
219461,1
219462,0
219463,0
219464,0
219465,0
219466,0
219467,0
219468,0
219469,0
219470,1
219471,0
219472,0
219473,0
219474,0
219475,0
219476,0
219477,0
219478,0
219479,0
219480,0
219481,0
219482,0
219483,0
219484,1
219485,1
219486,0
219487,1
219488,0
219489,0
219490,0
219491,0
219492,0
219493,0
219494,0
219495,0
219496,0
219497,0
219498,0
219499,0
219500,0
219501,0
219502,0
219503,0
219504,0
219505,0
219506,1
219507,0
219508,0
219509,1
219510,0
219511,0
219512,0
219513,0
219514,0
219515,0
219516,0
219517,0
219518,0
219519,0
219520,0
219521,0
219522,0
219523,0
219524,0
219525,0
219526,0
219527,0
219528,0
219529,0
219530,0
219531,0
219532,0
219533,0
219534,0
219535,1
219536,0
219537,0
219538,0
219539,0
219540,0
219541,0
219542,0
219543,0
219544,0
219545,0
219546,0
219547,0
219548,0
219549,0
219550,0
219551,1
219552,0
219553,0
219554,0
219555,0
219556,0
219557,0
219558,0
219559,0
219560,0
219561,0
219562,0
219563,0
219564,0
219565,0
219566,0
219567,0
219568,0
219569,0
219570,0
219571,1
219572,0
219573,0
219574,0
219575,0
219576,0
219577,0
219578,0
219579,0
219580,1
219581,0
219582,0
219583,0
219584,0
219585,0
219586,0
219587,0
219588,0
219589,1
219590,0
219591,0
219592,0
219593,0
219594,0
219595,0
219596,0
219597,0
219598,0
219599,0
219600,1
219601,0
219602,0
219603,0
219604,0
219605,1
219606,0
219607,1
219608,0
219609,0
219610,0
219611,0
219612,0
219613,0
219614,0
219615,0
219616,0
219617,0
219618,0
219619,0
219620,0
219621,0
219622,0
219623,1
219624,0
219625,0
219626,0
219627,0
219628,0
219629,0
219630,0
219631,0
219632,0
219633,0
219634,0
219635,0
219636,0
219637,1
219638,0
219639,0
219640,0
219641,0
219642,1
219643,0
219644,0
219645,0
219646,0
219647,0
219648,0
219649,0
219650,0
219651,0
219652,0
219653,0
219654,0
219655,0
219656,0
219657,0
219658,0
219659,0
219660,0
219661,0
219662,0
219663,0
219664,0
219665,0
219666,0
219667,0
219668,0
219669,0
219670,0
219671,0
219672,0
219673,0
219674,0
219675,0
219676,0
219677,0
219678,0
219679,0
219680,0
219681,0
219682,1
219683,0
219684,0
219685,0
219686,0
219687,0
219688,0
219689,0
219690,0
219691,0
219692,0
219693,0
219694,0
219695,0
219696,0
219697,0
219698,0
219699,0
219700,0
219701,0
219702,0
219703,0
219704,0
219705,0
219706,0
219707,0
219708,0
219709,0
219710,0
219711,0
219712,0
219713,0
219714,1
219715,0
219716,0
219717,0
219718,0
219719,0
219720,0
219721,0
219722,0
219723,0
219724,0
219725,0
219726,0
219727,0
219728,0
219729,0
219730,0
219731,0
219732,0
219733,0
219734,0
219735,0
219736,0
219737,0
219738,0
219739,0
219740,0
219741,0
219742,0
219743,0
219744,0
219745,0
219746,0
219747,0
219748,0
219749,0
219750,0
219751,0
219752,0
219753,0
219754,0
219755,0
219756,0
219757,0
219758,0
219759,0
219760,0
219761,0
219762,0
219763,0
219764,0
219765,0
219766,0
219767,0
219768,0
219769,0
219770,0
219771,0
219772,0
219773,0
219774,0
219775,0
219776,0
219777,0
219778,0
219779,0
219780,1
219781,0
219782,0
219783,1
219784,0
219785,1
219786,0
219787,0
219788,1
219789,0
219790,0
219791,1
219792,1
219793,0
219794,0
219795,0
219796,0
219797,0
219798,0
219799,1
219800,0
219801,0
219802,0
219803,1
219804,0
219805,1
219806,0
219807,1
219808,0
219809,0
219810,1
219811,0
219812,0
219813,0
219814,0
219815,0
219816,0
219817,0
219818,1
219819,1
219820,0
219821,0
219822,0
219823,0
219824,1
219825,0
219826,0
219827,0
219828,0
219829,0
219830,0
219831,0
219832,0
219833,0
219834,0
219835,0
219836,0
219837,1
219838,0
219839,0
219840,0
219841,0
219842,0
219843,0
219844,1
219845,0
219846,0
219847,0
219848,1
219849,0
219850,0
219851,0
219852,0
219853,0
219854,0
219855,0
219856,0
219857,0
219858,0
219859,0
219860,0
219861,0
219862,0
219863,0
219864,0
219865,0
219866,0
219867,1
219868,1
219869,0
219870,0
219871,0
219872,0
219873,0
219874,0
219875,0
219876,0
219877,0
219878,0
219879,0
219880,0
219881,0
219882,0
219883,1
219884,0
219885,0
219886,1
219887,0
219888,0
219889,0
219890,0
219891,1
219892,0
219893,0
219894,0
219895,0
219896,0
219897,0
219898,0
219899,0
219900,0
219901,0
219902,0
219903,0
219904,0
219905,0
219906,0
219907,0
219908,1
219909,0
219910,0
219911,0
219912,0
219913,0
219914,0
219915,0
219916,0
219917,0
219918,0
219919,0
219920,0
219921,0
219922,0
219923,0
219924,0
219925,1
219926,0
219927,0
219928,0
219929,1
219930,0
219931,0
219932,0
219933,1
219934,0
219935,0
219936,0
219937,0
219938,0
219939,0
219940,0
219941,0
219942,0
219943,0
219944,0
219945,0
219946,0
219947,0
219948,0
219949,0
219950,0
219951,0
219952,1
219953,0
219954,0
219955,0
219956,0
219957,1
219958,0
219959,0
219960,0
219961,1
219962,0
219963,0
219964,0
219965,0
219966,0
219967,0
219968,0
219969,0
219970,0
219971,0
219972,0
219973,0
219974,0
219975,1
219976,0
219977,0
219978,0
219979,0
219980,0
219981,0
219982,0
219983,0
219984,0
219985,0
219986,0
219987,0
219988,0
219989,0
219990,1
219991,0
219992,1
219993,0
219994,0
219995,0
219996,0
219997,0
219998,0
219999,0
220000,0
220001,0
220002,0
220003,0
220004,0
220005,1
220006,0
220007,0
220008,0
220009,0
220010,0
220011,0
220012,0
220013,0
220014,0
220015,0
220016,0
220017,0
220018,0
220019,0
220020,0
220021,0
220022,0
220023,0
220024,0
220025,0
220026,0
220027,0
220028,0
220029,0
220030,1
220031,0
220032,0
220033,0
220034,0
220035,0
220036,0
220037,0
220038,0
220039,0
220040,0
220041,0
220042,0
220043,0
220044,1
220045,0
220046,0
220047,0
220048,0
220049,0
220050,0
220051,0
220052,0
220053,1
220054,0
220055,1
220056,0
220057,0
220058,0
220059,0
220060,0
220061,0
220062,0
220063,0
220064,1
220065,0
220066,0
220067,0
220068,0
220069,0
220070,0
220071,0
220072,0
220073,1
220074,0
220075,0
220076,0
220077,0
220078,0
220079,0
220080,0
220081,0
220082,0
220083,0
220084,0
220085,0
220086,0
220087,0
220088,0
220089,0
220090,0
220091,0
220092,0
220093,0
220094,0
220095,0
220096,0
220097,0
220098,1
220099,0
220100,0
220101,0
220102,0
220103,0
220104,0
220105,0
220106,0
220107,1
220108,1
220109,1
220110,0
220111,0
220112,1
220113,0
220114,0
220115,0
220116,0
220117,0
220118,0
220119,0
220120,0
220121,0
220122,0
220123,0
220124,0
220125,0
220126,0
220127,0
220128,0
220129,0
220130,1
220131,0
220132,0
220133,0
220134,0
220135,0
220136,0
220137,0
220138,0
220139,0
220140,0
220141,0
220142,0
220143,0
220144,0
220145,0
220146,0
220147,0
220148,0
220149,0
220150,0
220151,0
220152,0
220153,0
220154,0
220155,0
220156,0
220157,0
220158,0
220159,0
220160,0
220161,0
220162,1
220163,0
220164,0
220165,0
220166,0
220167,0
220168,0
220169,0
220170,0
220171,0
220172,0
220173,0
220174,0
220175,0
220176,0
220177,0
220178,0
220179,0
220180,0
220181,0
220182,0
220183,0
220184,0
220185,0
220186,0
220187,0
220188,0
220189,0
220190,0
220191,0
220192,1
220193,0
220194,0
220195,0
220196,0
220197,0
220198,0
220199,0
220200,0
220201,0
220202,0
220203,0
220204,0
220205,0
220206,0
220207,0
220208,0
220209,0
220210,0
220211,0
220212,0
220213,0
220214,0
220215,0
220216,0
220217,0
220218,0
220219,0
220220,0
220221,0
220222,0
220223,0
220224,0
220225,0
220226,0
220227,0
220228,1
220229,0
220230,0
220231,0
220232,0
220233,0
220234,0
220235,0
220236,0
220237,0
220238,0
220239,0
220240,0
220241,0
220242,0
220243,0
220244,0
220245,0
220246,0
220247,1
220248,0
220249,0
220250,0
220251,0
220252,0
220253,0
220254,0
220255,0
220256,0
220257,0
220258,1
220259,0
220260,0
220261,0
220262,0
220263,0
220264,0
220265,0
220266,0
220267,0
220268,0
220269,0
220270,0
220271,0
220272,0
220273,1
220274,0
220275,0
220276,0
220277,0
220278,0
220279,0
220280,0
220281,0
220282,0
220283,0
220284,0
220285,0
220286,1
220287,0
220288,0
220289,0
220290,0
220291,0
220292,1
220293,0
220294,0
220295,0
220296,0
220297,0
220298,0
220299,0
220300,0
220301,0
220302,0
220303,0
220304,0
220305,1
220306,0
220307,0
220308,0
220309,0
220310,0
220311,0
220312,0
220313,0
220314,0
220315,1
220316,0
220317,0
220318,1
220319,0
220320,0
220321,0
220322,0
220323,0
220324,0
220325,0
220326,0
220327,0
220328,0
220329,0
220330,0
220331,0
220332,0
220333,0
220334,0
220335,0
220336,0
220337,1
220338,0
220339,0
220340,0
220341,0
220342,0
220343,1
220344,0
220345,0
220346,0
220347,1
220348,0
220349,0
220350,1
220351,0
220352,0
220353,0
220354,1
220355,0
220356,0
220357,0
220358,0
220359,0
220360,0
220361,0
220362,0
220363,0
220364,0
220365,0
220366,0
220367,0
220368,0
220369,0
220370,0
220371,0
220372,0
220373,0
220374,0
220375,0
220376,0
220377,0
220378,0
220379,1
220380,0
220381,0
220382,0
220383,0
220384,1
220385,0
220386,0
220387,0
220388,1
220389,0
220390,0
220391,1
220392,1
220393,0
220394,0
220395,1
220396,0
220397,0
220398,0
220399,1
220400,0
220401,0
220402,0
220403,0
220404,0
220405,1
220406,0
220407,0
220408,1
220409,0
220410,0
220411,0
220412,0
220413,0
220414,0
220415,0
220416,0
220417,0
220418,0
220419,0
220420,1
220421,0
220422,0
220423,0
220424,0
220425,0
220426,0
220427,0
220428,0
220429,0
220430,0
220431,0
220432,0
220433,0
220434,0
220435,0
220436,0
220437,0
220438,0
220439,0
220440,0
220441,1
220442,0
220443,0
220444,0
220445,0
220446,0
220447,0
220448,0
220449,0
220450,0
220451,0
220452,0
220453,0
220454,0
220455,0
220456,0
220457,0
220458,0
220459,0
220460,0
220461,0
220462,0
220463,0
220464,0
220465,0
220466,0
220467,0
220468,0
220469,0
220470,0
220471,0
220472,0
220473,1
220474,1
220475,0
220476,0
220477,0
220478,0
220479,0
220480,0
220481,0
220482,0
220483,1
220484,0
220485,0
220486,0
220487,0
220488,0
220489,0
220490,0
220491,0
220492,0
220493,0
220494,0
220495,0
220496,0
220497,0
220498,0
220499,0
220500,0
220501,0
220502,0
220503,0
220504,0
220505,0
220506,0
220507,0
220508,0
220509,0
220510,0
220511,0
220512,0
220513,0
220514,0
220515,0
220516,0
220517,0
220518,0
220519,0
220520,0
220521,0
220522,0
220523,0
220524,0
220525,0
220526,0
220527,0
220528,0
220529,0
220530,0
220531,0
220532,0
220533,1
220534,0
220535,0
220536,0
220537,0
220538,0
220539,0
220540,0
220541,0
220542,0
220543,0
220544,0
220545,0
220546,0
220547,0
220548,0
220549,0
220550,0
220551,0
220552,0
220553,0
220554,0
220555,0
220556,0
220557,0
220558,0
220559,0
220560,0
220561,0
220562,0
220563,0
220564,0
220565,0
220566,0
220567,0
220568,0
220569,0
220570,0
220571,0
220572,0
220573,0
220574,0
220575,1
220576,0
220577,0
220578,0
220579,0
220580,0
220581,0
220582,0
220583,1
220584,0
220585,1
220586,0
220587,0
220588,1
220589,0
220590,0
220591,0
220592,0
220593,0
220594,0
220595,0
220596,0
220597,0
220598,0
220599,0
220600,0
220601,0
220602,0
220603,0
220604,1
220605,1
220606,0
220607,1
220608,0
220609,1
220610,0
220611,0
220612,0
220613,0
220614,0
220615,0
220616,0
220617,0
220618,0
220619,0
220620,0
220621,0
220622,1
220623,0
220624,0
220625,0
220626,0
220627,0
220628,0
220629,0
220630,0
220631,0
220632,0
220633,0
220634,0
220635,0
220636,1
220637,0
220638,1
220639,0
220640,0
220641,0
220642,0
220643,1
220644,0
220645,0
220646,0
220647,1
220648,0
220649,0
220650,0
220651,0
220652,1
220653,0
220654,0
220655,1
220656,0
220657,0
220658,0
220659,0
220660,0
220661,0
220662,0
220663,1
220664,1
220665,0
220666,0
220667,1
220668,1
220669,0
220670,0
220671,0
220672,0
220673,0
220674,0
220675,0
220676,0
220677,0
220678,0
220679,0
220680,0
220681,0
220682,0
220683,0
220684,0
220685,0
220686,0
220687,0
220688,0
220689,0
220690,1
220691,0
220692,0
220693,0
220694,0
220695,0
220696,0
220697,0
220698,1
220699,0
220700,0
220701,0
220702,0
220703,0
220704,0
220705,0
220706,1
220707,0
220708,0
220709,0
220710,0
220711,0
220712,1
220713,0
220714,0
220715,0
220716,0
220717,0
220718,0
220719,0
220720,0
220721,0
220722,0
220723,0
220724,0
220725,0
220726,0
220727,1
220728,0
220729,0
220730,0
220731,0
220732,0
220733,0
220734,0
220735,0
220736,0
220737,0
220738,1
220739,1
220740,0
220741,0
220742,0
220743,0
220744,1
220745,1
220746,0
220747,0
220748,0
220749,0
220750,0
220751,0
220752,0
220753,0
220754,0
220755,0
220756,0
220757,0
220758,0
220759,0
220760,0
220761,0
220762,0
220763,0
220764,1
220765,0
220766,0
220767,0
220768,1
